iteration,games_started,avg_loss,avg_game_length,wins,draws,nodes_expanded,avg_illegal_prob,acpl
185,2139,4.185175,253.84705,1058,825,276123353,0.0,0.0
186,2139,4.174497,253.84705,1058,825,276123353,0.0,0.0
187,2139,4.1784034,253.84705,1058,825,276123353,0.0,0.0
188,2139,4.1661444,253.84705,1058,825,276123353,0.0,0.0
189,2139,4.167688,253.84705,1058,825,276123353,0.0,0.0
190,2139,4.175328,253.84705,1058,825,276123353,0.0,0.0
191,2139,4.1615324,253.84705,1058,825,276123353,0.0,0.0
192,2139,4.1499906,253.84705,1058,825,276123353,0.0,0.0
193,2139,4.1667094,253.84705,1058,825,276123353,0.0,0.0
194,2139,4.1595025,253.84705,1058,825,276123353,0.0,0.0
195,2139,4.149209,253.84705,1058,825,276123353,0.0,0.0
196,2139,4.146758,253.84705,1058,825,276123353,0.0,0.0
197,2139,4.149554,253.84705,1058,825,276123353,0.0,0.0
198,2139,4.152516,253.84705,1058,825,276123353,0.0,0.0
199,2139,4.158043,253.84705,1058,825,276123353,0.0,0.0
200,2139,4.150508,253.84705,1058,825,276123353,0.0,0.0
201,2139,4.1512804,253.84705,1058,825,276123353,0.0,0.0
202,2139,4.149259,253.84705,1058,825,276123353,0.0,0.0
203,2139,4.142575,253.84705,1058,825,276123353,0.0,0.0
204,2139,4.1268926,253.84705,1058,825,276123353,0.0,0.0
205,2139,4.1299186,253.84705,1058,825,276123353,0.0,0.0
206,2139,4.124657,253.84705,1058,825,276123353,0.0,0.0
207,2139,4.126034,253.84705,1058,825,276123353,0.0,0.0
208,2139,4.1319785,253.84705,1058,825,276123353,0.0,0.0
209,2139,4.115105,253.84705,1058,825,276123353,0.0,0.0
210,2139,4.126575,253.84705,1058,825,276123353,0.0,0.0
211,2139,4.117551,253.84705,1058,825,276123353,0.0,0.0
212,2139,4.1135907,253.84705,1058,825,276123353,0.0,0.0
213,2139,4.12114,253.84705,1058,825,276123353,0.0,0.0
214,2139,4.1161513,253.84705,1058,825,276123353,0.0,0.0
215,2139,4.108951,253.84705,1058,825,276123353,0.0,0.0
216,2396,4.243312,12.0,1059,825,280314765,0.5955464317900935,248.16
217,2395,3.7527995,0.0,1058,825,280315693,0.4489177340088034,139.48523
218,2396,4.1604967,55.0,1059,825,284500149,0.5616019305017628,214.37909
219,2401,4.356183,77.166664,1064,825,288660195,0.5750684557502319,251.38824
220,2424,4.5436788,106.31035,1087,825,292775438,0.6120631661603927,254.62714
221,2442,4.7270503,121.19149,1104,826,296868530,0.653397132360941,253.74901
222,2459,4.826608,135.23438,1117,830,300945465,0.6645106842395236,260.61435
223,2489,4.82463,159.39362,1129,848,304999094,0.6531598430082209,260.5073
224,2545,4.661308,187.82666,1140,893,309036165,0.5808438976328454,237.82916
225,2583,4.570956,204.44148,1144,927,313063876,0.551826686837202,232.29984
226,2624,4.5411997,216.21397,1151,961,317092932,0.5644364258097904,222.50583
227,2660,4.433912,223.4151,1158,990,321143787,0.5179776669766397,217.22969
228,2683,4.4015064,223.15277,1168,1003,325180121,0.5229162351273922,228.0158
229,2716,4.381526,227.16199,1181,1023,329205435,0.5215852871465874,222.59145
230,2744,4.40038,227.09743,1191,1041,333215448,0.5407204004980661,226.2761
231,2778,4.3432984,226.80418,1202,1064,337226004,0.5141930120691642,230.02916
232,2805,4.3386874,226.97318,1212,1081,341216884,0.5225719304641145,242.84758
233,2838,4.282091,228.5553,1219,1107,345195711,0.4986257427076157,237.56819
234,2869,4.267777,229.31224,1226,1131,349168326,0.5065701398474857,238.11617
235,2898,4.2282004,230.99403,1233,1153,353114368,0.5011978255078225,241.40222
236,2929,4.189887,233.68727,1240,1177,357042566,0.4873015159458784,230.71841
237,2959,4.1615553,235.36702,1250,1197,360989560,0.4802540100005428,238.02081
238,2992,4.1681733,236.52597,1258,1222,364932962,0.4981109352217979,237.80365
239,3029,4.106416,237.347,1267,1250,368877618,0.4568264784629336,239.34854
240,3061,4.0811715,237.98949,1275,1274,372796071,0.456901629807064,242.81706
241,3086,4.061718,237.64978,1282,1292,376710268,0.4551164715409252,250.54945
242,3117,4.068144,237.71191,1290,1315,380630356,0.4557291399376708,239.8276
243,3150,4.0654683,238.31789,1299,1339,384516838,0.459507841235062,227.86671
244,3182,4.036108,238.7268,1306,1364,388400132,0.4530386523378021,239.63618
245,3217,4.026906,238.87592,1318,1387,392264862,0.4555950369882713,234.27905
246,3246,3.9982224,239.38307,1324,1410,396109779,0.4332365859524629,237.43683
247,3277,3.9544659,239.56009,1333,1432,399962377,0.4229810344668643,239.469
248,3303,3.9824853,240.38766,1338,1453,403817219,0.4386595003270701,242.9079
249,3324,3.9538522,240.17868,1343,1469,407652324,0.4315736822582813,239.455
250,3360,3.9387023,240.85492,1353,1495,411428891,0.4125981518732683,228.4227
251,3395,3.9337277,240.733,1362,1521,415179203,0.4244061916379905,236.98053
252,3432,3.9048657,240.69528,1372,1548,418928641,0.4080127518844098,218.82379
253,3455,3.8738616,241.00566,1379,1564,422661394,0.3969771575689523,226.20651
254,3477,3.8727026,241.07301,1385,1580,426372953,0.4069262887479479,223.79964
255,3509,3.832817,242.035,1387,1610,430079451,0.3972693162114767,224.15932
256,3544,3.8154671,242.45256,1395,1637,433753584,0.4013109196222358,220.40198
257,3570,3.7527096,242.17021,1405,1653,437416331,0.3646982661926076,222.41824
258,3597,3.7503524,241.75624,1414,1671,441080427,0.3817747776352466,232.2992
259,3632,3.7491024,241.99434,1424,1696,444721025,0.3844118735754588,229.06752
260,3661,3.7169871,241.91548,1434,1715,448372203,0.3608399695890353,237.87866
261,3685,3.703467,242.93102,1439,1734,452029637,0.3602761439474453,241.61613
262,3714,3.6872027,243.20242,1448,1754,455681637,0.3507900922341125,247.69865
263,3737,3.6665082,243.54471,1454,1771,459335897,0.3549904863344492,251.42665
264,3770,3.6504633,243.42764,1465,1793,462952613,0.3501001106695741,247.82645
265,3799,3.6458435,243.40384,1475,1812,466546058,0.3522327332629054,250.24321
266,3830,3.6184683,242.74913,1488,1830,470123827,0.3407425642908081,253.77794
267,3863,3.6001647,243.52861,1498,1853,473659046,0.3318103489757588,254.58421
268,3902,3.5759487,243.17319,1514,1876,477192334,0.3146597337216691,246.66295
269,3924,3.581368,243.14258,1522,1890,480717697,0.3289957748207516,256.7419
270,3954,3.5687704,243.11226,1535,1907,484226158,0.3213683940895379,247.38753
271,3982,3.5435064,242.91052,1547,1923,487738540,0.3112894089051641,245.37814
272,4004,3.5564778,243.16345,1552,1940,491237772,0.3334081188960978,246.8722
273,4028,3.5300577,243.01408,1562,1954,494715366,0.3091460363500195,246.38634
274,4049,3.50814,243.09795,1568,1969,498200493,0.3010422356316222,248.2661
275,4085,3.5249596,243.02011,1581,1992,501662674,0.3251310160610198,235.77539
