iteration,games_started,avg_loss,avg_game_length,wins,draws,nodes_expanded,avg_illegal_prob,acpl
189,17626,2.5883143,69.24065,17135,235,598452601,0,0.0
190,17708,2.5988488,69.26782,17217,235,601216766,0,0.0
191,17781,2.586003,69.2675,17290,235,603987413,0,0.0
192,17851,2.5865834,69.32549,17358,237,606762142,0,0.0
193,17932,2.6006668,69.31709,17439,237,609531664,0,0.0
194,18001,2.600598,69.369736,17505,240,612302915,0,0.0
195,18072,2.596577,69.39964,17576,240,615057209,0,0.0
196,18153,2.5889287,69.42342,17655,242,617804754,0,0.0
197,18244,2.580403,69.46881,17743,245,620531618,0,0.0
198,18316,2.5937726,69.49385,17814,246,623257718,0,0.0
199,18396,2.5796707,69.483406,17894,246,625979205,0,0.0
200,18461,2.5895534,69.507996,17957,248,628702631,0,0.0
201,18527,2.5856428,69.50178,18023,248,631424934,0,0.0
202,18605,2.5749903,69.54106,18099,250,634143936,0,0.0
203,18677,2.5937712,69.60534,18168,253,636870633,0,0.0
204,18756,2.5959544,69.61443,18247,253,639590165,0,0.0
205,18822,2.574213,69.590485,18313,253,642322861,0,0.0
206,18899,2.584174,69.59637,18389,254,645042433,0,0.0
207,18963,2.5889091,69.653496,18452,255,647766435,0,0.0
208,19039,2.5883899,69.68668,18526,257,650476833,0,0.0
209,19121,2.5817661,69.69701,18607,258,653178369,0,0.0
210,19196,2.5957303,69.702324,18679,261,655880191,0,0.0
211,19263,2.5924587,69.73725,18745,262,658588045,0,0.0
212,19343,2.5811024,69.78656,18821,266,661283427,0,0.0
213,19398,2.5764806,69.80159,18875,267,664004410,0,0.0
214,19482,2.580238,69.84714,18957,269,666704723,0,0.0
215,19556,2.5770936,69.882385,19030,270,669412561,0,0.0
216,19633,2.5856025,69.86943,19107,270,672120949,0,0.0
217,19690,2.5761206,69.91633,19162,272,674830344,0,0.0
218,19777,2.5861993,69.92925,19248,273,677528939,0,0.0
219,20057,2.615958,23.0,19272,273,681572600,0,0.0
220,20162,2.607929,41.930233,19377,273,685236240,0,0.0
221,20060,2.5983155,25.25926,19275,273,681567373,0,0.0
222,20138,2.5861788,39.533333,19353,273,685209008,0,0.0
223,20262,2.5650117,55.445415,19477,273,688686615,0,0.0
224,20356,2.55279,60.773994,19571,273,692155616,0,0.0
225,20471,2.5437331,65.92009,19686,273,695653976,0,0.0
226,20595,2.5307982,67.409256,19810,273,699163097,0,0.0
227,20709,2.5318768,68.30917,19924,273,702745518,0,0.0
228,20819,2.5233107,68.81552,20034,273,706271389,0,0.0
229,20932,2.523279,69.15017,20147,273,709786708,0,0.0
230,21050,2.5143013,70.15143,20265,273,713292231,0,0.0
231,21164,2.5096257,70.442085,20379,273,716810432,0,0.0
232,21282,2.5084143,70.64051,20497,273,720292644,0,0.0
233,21405,2.5073273,70.62974,20620,273,723847303,0,0.0
234,21520,2.5034692,70.55682,20735,273,727387191,0,0.0
235,21640,2.4982948,70.36528,20855,273,730904176,0,0.0
236,21752,2.4995618,70.24491,20967,273,734444566,0,0.0
237,21875,2.495583,70.07764,21090,273,737947927,0,0.0
238,21996,2.4858902,69.85685,21211,273,741481880,0,0.0
239,22100,2.4908085,70.28834,21314,274,744991473,0,0.0
240,22225,2.4882045,70.31524,21439,274,748511625,0,0.0
241,22343,2.4861102,70.64286,21557,274,751998247,0,0.0
242,22455,2.4836154,70.32329,21669,274,755505040,0,0.0
243,22571,2.4818306,70.43381,21785,274,759053757,0,0.0
244,22686,2.4776936,70.66755,21900,274,762548024,0,0.0
245,22804,2.474329,70.59401,22018,274,766096823,0,0.0
246,22919,2.4745326,70.63548,22132,275,769573615,0,0.0
247,23039,2.4738603,70.796074,22252,275,773105209,0,0.0
248,23153,2.4722002,70.74423,22366,275,776642995,0,0.0
249,23280,2.4679844,70.49831,22493,275,780179113,0,0.0
250,23390,2.469936,70.45189,22603,275,783662909,0,0.0
251,23510,2.46046,70.658325,22723,275,787130476,0,0.0
252,23635,2.4600506,70.54109,22848,275,790671950,0,0.0
253,23766,2.459042,70.48647,22979,275,794224728,0,0.0
254,23890,2.4471636,70.49184,23102,276,797761051,0,0.0
255,24024,2.4447439,70.24906,23236,276,801298571,0,0.0
256,24160,2.4358501,70.0126,23372,276,804859044,0,0.0
257,24295,2.436246,69.79868,23507,276,808446570,0,0.0
258,24429,2.4341288,69.63444,23641,276,812008184,0,0.0
259,24552,2.428824,69.40429,23764,276,815579520,0,0.0
260,24684,2.4269414,69.17265,23896,276,819148177,0,0.0
261,24808,2.4229374,69.08754,24020,276,822714300,0,0.0
262,24950,2.4190495,68.990234,24162,276,826312772,0,0.0
263,25080,2.4247127,68.75332,24292,276,829897686,0,0.0
264,25227,2.4139442,68.59934,24439,276,833473833,0,0.0
265,25347,2.4171214,68.40798,24559,276,837075019,0,0.0
266,20074,2.4964445,23.585365,19289,273,681500295,0,151.61656
267,20204,2.4269116,39.567253,19419,273,685155247,0,170.30269
268,20346,2.3936076,49.4377,19561,273,688741023,0,158.28712
269,20488,2.3782032,51.79121,19703,273,692330231,0,161.46593
270,20633,2.3707216,53.573334,19848,273,695936417,0,144.43364
271,20774,2.3617623,55.03779,19989,273,699525347,0,141.9797
272,20920,2.351134,55.56708,20135,273,703141369,0,152.98373
273,21081,2.344462,55.625954,20296,273,706705700,0,143.6225
274,21230,2.3383071,55.449455,20445,273,710301266,0,160.00787
275,21368,2.3305647,55.581272,20583,273,713897084,0,167.18076
276,21520,2.315655,55.855415,20735,273,717454397,0,153.49458
277,21670,2.3117542,55.766647,20885,273,721041499,0,151.77802
278,21822,2.3071923,55.67356,21037,273,724603062,0,158.70767
279,21982,2.3013716,55.60236,21197,273,728191704,0,133.235
280,22143,2.2960303,55.133175,21358,273,731768262,0,148.16716
281,22296,2.2847967,54.961555,21511,273,735340146,0,153.18892
282,22449,2.285866,54.910595,21663,274,738942861,0,149.17548
283,22598,2.2778125,55.00351,21812,274,742513696,0,139.61281
284,22759,2.2720804,54.93654,21973,274,746086862,0,151.11084
285,22906,2.2628684,54.96415,22120,274,749646036,0,161.2002
286,23056,2.264325,55.030434,22270,274,753251993,0,156.66751
287,23229,2.257926,54.8908,22443,274,756816272,0,150.35081
288,23371,2.2524042,54.78071,22585,274,760388624,0,164.4835
289,23540,2.246453,54.72883,22754,274,763967648,0,139.03316
290,23692,2.2379107,54.614647,22906,274,767556537,0,162.21898
291,23862,2.2380733,54.57926,23076,274,771087761,0,144.52867
292,24016,2.2280743,54.495354,23230,274,774701093,0,143.07912
293,24181,2.2230449,54.253376,23395,274,778332023,0,157.23943
294,24342,2.215989,54.259457,23556,274,781929562,0,146.28467
295,24490,2.2197468,54.199463,23704,274,785516321,0,162.6015
296,24650,2.2095177,54.231102,23864,274,789071221,0,162.47577
297,24830,2.2044535,54.04586,24044,274,792615509,0,144.83574
298,24976,2.1979952,53.941936,24190,274,796237647,0,157.74603
299,25129,2.182258,53.982143,24343,274,799781404,0,155.57164
300,25301,2.1738563,53.842823,24515,274,803299467,0,128.64818
301,25458,2.1603549,53.788757,24672,274,806869610,0,159.10435
302,25631,2.151602,53.588783,24845,274,810405635,0,166.25983
303,25811,2.1454935,53.523018,25025,274,813951444,0,151.32567
304,25999,2.1303034,53.27707,25213,274,817484635,0,133.79526
305,26168,2.1218283,53.088184,25382,274,820996271,0,151.54222
306,26348,2.1072211,52.973557,25562,274,824456688,0,159.48521
307,26519,2.103127,52.787388,25733,274,827948517,0,165.76369
308,26700,2.0885568,52.62067,25914,274,831419340,0,161.48453
309,26865,2.0805254,52.519028,26079,274,834934935,0,173.72481
310,27050,2.0712237,52.371384,26264,274,838394299,0,162.19214
311,27243,2.0620828,52.218307,26457,274,841876062,0,162.1663
312,27419,2.045946,52.02884,26633,274,845321541,0,158.21625
313,27610,2.033343,51.891777,26823,275,848772133,0,156.46132
314,27800,2.0249224,51.71134,27013,275,852232983,0,173.54054
315,27982,2.0122845,51.485344,27195,275,855678005,0,193.00099
316,28161,1.9984698,51.397022,27374,275,859059088,0,177.6568
317,28353,1.9888219,51.346634,27566,275,862428726,0,172.814
318,28546,1.9756956,51.15588,27759,275,865826890,0,168.09196
319,28748,1.9636129,50.938725,27961,275,869181517,0,167.37451
320,28947,1.952342,50.712585,28160,275,872581384,0,196.49513
321,29136,1.9336544,50.55663,28349,275,875950063,0,187.44466
322,29330,1.9186033,50.403248,28543,275,879298976,0,171.15504
323,29532,1.9099814,50.301926,28745,275,882604921,0,153.01743
324,29740,1.8948085,50.097763,28953,275,885963240,0,152.8662
325,29957,1.8776379,49.88069,29170,275,889242243,0,174.0198
